"fact_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","normalized_value_text","normalized_value_number","normalized_unit","condition_set_id","fact_kind","evidence_state","resolution_state","valid_from","valid_to","confidence","confidence_reason","fact_fingerprint","review_status","notes"
"FACT-M2NA-RUBIN-TMA-LEVEL","","","","","","CAP-M2NA-RUBIN-TMA","","FIELD-CAP-IMPLEMENTATION-LEVEL","configurable_engine","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","capability|CAP-M2NA-RUBIN-TMA|FIELD-CAP-IMPLEMENTATION-LEVEL|configurable_engine|||COND-NONE","reviewed",""
"FACT-M2NA-RUBIN-SPARSE-LEVEL","","","","","","CAP-M2NA-RUBIN-SPARSE","","FIELD-CAP-IMPLEMENTATION-LEVEL","dedicated_instruction","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","capability|CAP-M2NA-RUBIN-SPARSE|FIELD-CAP-IMPLEMENTATION-LEVEL|dedicated_instruction|||COND-NONE","reviewed",""
"FACT-M2NA-RUBIN-COMPRESS-LEVEL","","","","","","CAP-M2NA-RUBIN-COMPRESS","","FIELD-CAP-IMPLEMENTATION-LEVEL","configurable_engine","","","COND-NONE","direct_statement","single_source","provisional","","","low","Official article establishes hardware support but not the physical block boundary.","capability|CAP-M2NA-RUBIN-COMPRESS|FIELD-CAP-IMPLEMENTATION-LEVEL|configurable_engine|||COND-NONE","needs_resolution",""
"FACT-M2NA-CDNA2-CU-EXEC","","COMP-M2NA-CDNA2-CU","","","","","","FIELD-COMP-EXECUTION","Wave64 Compute Unit with scalar, vector, matrix and memory paths.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-CU|FIELD-COMP-EXECUTION|Wave64 Compute Unit with scalar, vector, matrix and memory paths.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-VECTOR-COUNT","","COMP-M2NA-CDNA2-VECTOR","","","","","","FIELD-COMP-UNIT-COUNT","","4","count","COND-M2NA-CDNA2-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-VECTOR|FIELD-COMP-UNIT-COUNT||4|count|COND-M2NA-CDNA2-CU","reviewed",""
"FACT-M2NA-CDNA2-VECTOR-WIDTH","","COMP-M2NA-CDNA2-VECTOR","","","","","","FIELD-COMP-ISSUE-WIDTH","","16","lane","COND-M2NA-CDNA2-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-VECTOR|FIELD-COMP-ISSUE-WIDTH||16|lane|COND-M2NA-CDNA2-CU","reviewed",""
"FACT-M2NA-CDNA2-VECTOR-EXEC","","COMP-M2NA-CDNA2-VECTOR","","","","","","FIELD-COMP-EXECUTION","Four 16-wide SIMD units execute a Wave64, with FP64 vector rate equal to FP32.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-VECTOR|FIELD-COMP-EXECUTION|Four 16-wide SIMD units execute a Wave64, with FP64 vector rate equal to FP32.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-MATRIX-EXEC","","COMP-M2NA-CDNA2-MATRIX","","","","","","FIELD-COMP-EXECUTION","Wave-wide MFMA matrix operations, including native FP64 matrix fused multiply-add.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-MATRIX|FIELD-COMP-EXECUTION|Wave-wide MFMA matrix operations, including native FP64 matrix fused multiply-add.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-VFP64-THR","","","","","PPATH-M2NA-CDNA2-VECTOR-FP64","","","FIELD-COMP-THROUGHPUT","","64","FMA/cycle/CU","COND-M2NA-CDNA2-VECTOR-FP64","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-VECTOR-FP64|FIELD-COMP-THROUGHPUT||64|FMA/cycle/CU|COND-M2NA-CDNA2-VECTOR-FP64","reviewed",""
"FACT-M2NA-CDNA2-PFP32-THR","","","","","PPATH-M2NA-CDNA2-VECTOR-PACKED-FP32","","","FIELD-COMP-THROUGHPUT","","128","FMA/cycle/CU","COND-M2NA-CDNA2-PACKED-FP32","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-VECTOR-PACKED-FP32|FIELD-COMP-THROUGHPUT||128|FMA/cycle/CU|COND-M2NA-CDNA2-PACKED-FP32","reviewed",""
"FACT-M2NA-CDNA2-FP64-TILE","","","","","PPATH-M2NA-CDNA2-MFMA-FP64","","","FIELD-COMP-INSTRUCTION-TILE","16x16x4 and 4x4x4 wave-wide FP64 matrix forms.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-FP64|FIELD-COMP-INSTRUCTION-TILE|16x16x4 and 4x4x4 wave-wide FP64 matrix forms.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-FP64-A","","","","","PPATH-M2NA-CDNA2-MFMA-FP64","","","FIELD-NUM-OPERAND-A","FP64","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-FP64|FIELD-NUM-OPERAND-A|FP64|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-FP16-A","","","","","PPATH-M2NA-CDNA2-MFMA-FP16","","","FIELD-NUM-OPERAND-A","FP16","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-FP16|FIELD-NUM-OPERAND-A|FP16|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-FP16-ACC","","","","","PPATH-M2NA-CDNA2-MFMA-FP16","","","FIELD-NUM-ACCUMULATION","FP32 C and D in the selected MFMA forms","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-FP16|FIELD-NUM-ACCUMULATION|FP32 C and D in the selected MFMA forms|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-BF16-A","","","","","PPATH-M2NA-CDNA2-MFMA-BF16","","","FIELD-NUM-OPERAND-A","BF16","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-BF16|FIELD-NUM-OPERAND-A|BF16|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-BF16-ACC","","","","","PPATH-M2NA-CDNA2-MFMA-BF16","","","FIELD-NUM-ACCUMULATION","FP32 C and D in the selected MFMA forms","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-BF16|FIELD-NUM-ACCUMULATION|FP32 C and D in the selected MFMA forms|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-LDS-MGMT","","COMP-M2NA-CDNA2-LDS","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-LDS|FIELD-MEM-MANAGEMENT|software_scratchpad|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-LDS-DMA","","COMP-M2NA-CDNA2-LDS","","","","","","FIELD-MEM-DMA","Supports FP64 atomic operations in LDS.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-LDS|FIELD-MEM-DMA|Supports FP64 atomic operations in LDS.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-IF-PROTOCOL","","","LINK-M2NA-CDNA2-IF-PKG","","","","","FIELD-INT-PROTOCOL","AMD Infinity Fabric with coherent package connectivity.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","link|LINK-M2NA-CDNA2-IF-PKG|FIELD-INT-PROTOCOL|AMD Infinity Fabric with coherent package connectivity.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA2-SW","OBJ-AMD-CDNA2-ARCH","","","","","","","FIELD-SW-PROGRAMMING-MODEL","ROCm with HIP, compilers, runtimes and libraries.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","object|OBJ-AMD-CDNA2-ARCH|FIELD-SW-PROGRAMMING-MODEL|ROCm with HIP, compilers, runtimes and libraries.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-CU-EXEC","","COMP-M2NA-CDNA3-CU","","","","","","FIELD-COMP-EXECUTION","Compute Unit containing scalar, vector, matrix, load-store, L1 and LDS paths.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-CU|FIELD-COMP-EXECUTION|Compute Unit containing scalar, vector, matrix, load-store, L1 and LDS paths.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-MATRIX-EXEC","","COMP-M2NA-CDNA3-MATRIX","","","","","","FIELD-COMP-EXECUTION","Matrix Core execution with 4:2 structured-sparse support.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-MATRIX|FIELD-COMP-EXECUTION|Matrix Core execution with 4:2 structured-sparse support.|||COND-NONE","reviewed","Narrowed to the terms and mechanism directly stated by the CDNA 3 whitepaper."
"FACT-M2NA-CDNA3-MATRIX-FORMATS","","COMP-M2NA-CDNA3-MATRIX","","","","","","FIELD-COMP-SHARED-RESOURCE","FP64, FP32, TF32, FP16, BF16, FP8 and INT8 matrix formats.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-MATRIX|FIELD-COMP-SHARED-RESOURCE|FP64, FP32, TF32, FP16, BF16, FP8 and INT8 matrix formats.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-FP8-A","","","","","PPATH-M2NA-CDNA3-MFMA-FP8","","","FIELD-NUM-OPERAND-A","FP8 E4M3 or BF8 E5M2","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-FP8|FIELD-NUM-OPERAND-A|FP8 E4M3 or BF8 E5M2|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-FP8-ACC","","","","","PPATH-M2NA-CDNA3-MFMA-FP8","","","FIELD-NUM-ACCUMULATION","FP32 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-FP8|FIELD-NUM-ACCUMULATION|FP32 C and D|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-FP16-A","","","","","PPATH-M2NA-CDNA3-MFMA-FP16BF16","","","FIELD-NUM-OPERAND-A","FP16 or BF16","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-FP16BF16|FIELD-NUM-OPERAND-A|FP16 or BF16|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-FP16-ACC","","","","","PPATH-M2NA-CDNA3-MFMA-FP16BF16","","","FIELD-NUM-ACCUMULATION","FP32 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-FP16BF16|FIELD-NUM-ACCUMULATION|FP32 C and D|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-INT8-A","","","","","PPATH-M2NA-CDNA3-MFMA-INT8","","","FIELD-NUM-OPERAND-A","INT8","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-INT8|FIELD-NUM-OPERAND-A|INT8|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-INT8-ACC","","","","","PPATH-M2NA-CDNA3-MFMA-INT8","","","FIELD-NUM-ACCUMULATION","INT32 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-INT8|FIELD-NUM-ACCUMULATION|INT32 C and D|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-HIGH-A","","","","","PPATH-M2NA-CDNA3-MFMA-HIGH","","","FIELD-NUM-OPERAND-A","FP64, FP32 or TF32","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-HIGH|FIELD-NUM-OPERAND-A|FP64, FP32 or TF32|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-SPARSE-MODE","","","","","PPATH-M2NA-CDNA3-SMFMAC","","","FIELD-NUM-SPARSITY","structured_sparse","","","COND-M2NA-CDNA3-SPARSE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-SMFMAC|FIELD-NUM-SPARSITY|structured_sparse|||COND-M2NA-CDNA3-SPARSE","reviewed",""
"FACT-M2NA-CDNA3-SPARSE-LEVEL","","","","","","CAP-M2NA-CDNA3-SPARSE","","FIELD-CAP-IMPLEMENTATION-LEVEL","dedicated_instruction","","","COND-M2NA-CDNA3-SPARSE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA3-SPARSE|FIELD-CAP-IMPLEMENTATION-LEVEL|dedicated_instruction|||COND-M2NA-CDNA3-SPARSE","reviewed",""
"FACT-M2NA-CDNA3-SPARSE-DETAIL","","","","","","CAP-M2NA-CDNA3-SPARSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","At least two input values in each group of four are zero; compact non-zero data plus location metadata can double matrix throughput.","","","COND-M2NA-CDNA3-SPARSE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA3-SPARSE|FIELD-CAP-IMPLEMENTATION-DETAIL|At least two input values in each group of four are zero; compact non-zero data plus location metadata can double matrix throughput.|||COND-M2NA-CDNA3-SPARSE","reviewed","Corrected the lower bound from exactly two zeros to the source wording at least two."
"FACT-M2NA-CDNA3-LDS-CAP","","COMP-M2NA-CDNA3-LDS","","","","","","FIELD-MEM-CAPACITY","","65536","byte","COND-M2NA-CDNA3-LDS-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-LDS|FIELD-MEM-CAPACITY||65536|byte|COND-M2NA-CDNA3-LDS-CU","reviewed",""
"FACT-M2NA-CDNA3-LDS-MGMT","","COMP-M2NA-CDNA3-LDS","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-M2NA-CDNA3-LDS-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-LDS|FIELD-MEM-MANAGEMENT|software_scratchpad|||COND-M2NA-CDNA3-LDS-CU","reviewed",""
"FACT-M2NA-CDNA3-L1-CAP","","COMP-M2NA-CDNA3-L1","","","","","","FIELD-MEM-CAPACITY","","32768","byte","COND-M2NA-CDNA3-L1-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L1|FIELD-MEM-CAPACITY||32768|byte|COND-M2NA-CDNA3-L1-CU","reviewed",""
"FACT-M2NA-CDNA3-L1-GRAN","","COMP-M2NA-CDNA3-L1","","","","","","FIELD-MEM-GRANULARITY","","128","byte","COND-M2NA-CDNA3-L1-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L1|FIELD-MEM-GRANULARITY||128|byte|COND-M2NA-CDNA3-L1-CU","reviewed",""
"FACT-M2NA-CDNA3-L1-MGMT","","COMP-M2NA-CDNA3-L1","","","","","","FIELD-MEM-MANAGEMENT","hardware_cache","","","COND-M2NA-CDNA3-L1-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L1|FIELD-MEM-MANAGEMENT|hardware_cache|||COND-M2NA-CDNA3-L1-CU","reviewed",""
"FACT-M2NA-CDNA3-L2-CAP","","COMP-M2NA-CDNA3-L2","","","","","","FIELD-MEM-CAPACITY","","4194304","byte","COND-M2NA-CDNA3-L2-XCD","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L2|FIELD-MEM-CAPACITY||4194304|byte|COND-M2NA-CDNA3-L2-XCD","reviewed",""
"FACT-M2NA-CDNA3-L2-READ","","COMP-M2NA-CDNA3-L2","","","","","","FIELD-MEM-READ-TRANSFER-PER-CYCLE","","2048","byte/cycle","COND-M2NA-CDNA3-L2-XCD","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L2|FIELD-MEM-READ-TRANSFER-PER-CYCLE||2048|byte/cycle|COND-M2NA-CDNA3-L2-XCD","reviewed","Canonical unit is byte/cycle; COND-M2NA-CDNA3-L2-XCD retains the per-XCD scope stated by the source."
"FACT-M2NA-CDNA3-L2-MGMT","","COMP-M2NA-CDNA3-L2","","","","","","FIELD-MEM-MANAGEMENT","hardware_cache","","","COND-M2NA-CDNA3-L2-XCD","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L2|FIELD-MEM-MANAGEMENT|hardware_cache|||COND-M2NA-CDNA3-L2-XCD","reviewed",""
"FACT-M2NA-CDNA3-ICACHE-MGMT","","COMP-M2NA-CDNA3-ICACHE","","","","","","FIELD-MEM-MANAGEMENT","hardware_cache","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-ICACHE|FIELD-MEM-MANAGEMENT|hardware_cache|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-ICACHE-CONSISTENCY","","COMP-M2NA-CDNA3-ICACHE","","","","","","FIELD-MEM-CONSISTENCY","Memory-side cache and snoop-filter role. It does not hold dirty evictions from lower-level L2 caches.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-ICACHE|FIELD-MEM-CONSISTENCY|Memory-side cache and snoop-filter role. It does not hold dirty evictions from lower-level L2 caches.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA3-IF-PROTOCOL","","","LINK-M2NA-CDNA3-IF-PKG","","","","","FIELD-INT-PROTOCOL","AMD Infinity Fabric technology","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","link|LINK-M2NA-CDNA3-IF-PKG|FIELD-INT-PROTOCOL|AMD Infinity Fabric technology|||COND-NONE","reviewed","Removed the unsupported fourth-generation qualifier; the selected whitepaper identifies AMD Infinity Fabric without that generation label."
"FACT-M2NA-CDNA3-SW","OBJ-AMD-CDNA3-ARCH","","","","","","","FIELD-SW-PROGRAMMING-MODEL","ROCm and HIP","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","object|OBJ-AMD-CDNA3-ARCH|FIELD-SW-PROGRAMMING-MODEL|ROCm and HIP|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-CU-EXEC","","COMP-M2NA-CDNA4-CU","","","","","","FIELD-COMP-EXECUTION","Compute Unit with scalar, vector, matrix, transcendental, conversion, LDS and L1 paths.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-CU|FIELD-COMP-EXECUTION|Compute Unit with scalar, vector, matrix, transcendental, conversion, LDS and L1 paths.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-MATRIX-EXEC","","COMP-M2NA-CDNA4-MATRIX","","","","","","FIELD-COMP-EXECUTION","Matrix Core with native OCP microscaling formats and sparse matrix throughput modes.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-MATRIX|FIELD-COMP-EXECUTION|Matrix Core with native OCP microscaling formats and sparse matrix throughput modes.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-MX-A","","","","","PPATH-M2NA-CDNA4-MX","","","FIELD-NUM-OPERAND-A","MXFP8, MXFP6 or MXFP4","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MX|FIELD-NUM-OPERAND-A|MXFP8, MXFP6 or MXFP4|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-MX-SCALE","","","","","PPATH-M2NA-CDNA4-MX","","","FIELD-NUM-SCALING-MODE","per_block","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MX|FIELD-NUM-SCALING-MODE|per_block|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-MX-GRAN","","","","","PPATH-M2NA-CDNA4-MX","","","FIELD-NUM-SCALING-GRANULARITY","A block of values, typically 32, shares one scale factor.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MX|FIELD-NUM-SCALING-GRANULARITY|A block of values, typically 32, shares one scale factor.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-FP8-A","","","","","PPATH-M2NA-CDNA4-MFMA-FP8","","","FIELD-NUM-OPERAND-A","OCP FP8 E5M2 or E4M3","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MFMA-FP8|FIELD-NUM-OPERAND-A|OCP FP8 E5M2 or E4M3|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-FP8-ACC","","","","","PPATH-M2NA-CDNA4-MFMA-FP8","","","FIELD-NUM-ACCUMULATION","FP32 C and D in selected dense and sparse MFMA forms","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MFMA-FP8|FIELD-NUM-ACCUMULATION|FP32 C and D in selected dense and sparse MFMA forms|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-FP16-A","","","","","PPATH-M2NA-CDNA4-MFMA-FP16BF16","","","FIELD-NUM-OPERAND-A","FP16 or BF16","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MFMA-FP16BF16|FIELD-NUM-OPERAND-A|FP16 or BF16|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-FP16-ACC","","","","","PPATH-M2NA-CDNA4-MFMA-FP16BF16","","","FIELD-NUM-ACCUMULATION","FP32 C and D in selected MFMA forms","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MFMA-FP16BF16|FIELD-NUM-ACCUMULATION|FP32 C and D in selected MFMA forms|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-INT8-A","","","","","PPATH-M2NA-CDNA4-MFMA-INT8","","","FIELD-NUM-OPERAND-A","INT8","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MFMA-INT8|FIELD-NUM-OPERAND-A|INT8|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-INT8-ACC","","","","","PPATH-M2NA-CDNA4-MFMA-INT8","","","FIELD-NUM-ACCUMULATION","INT32 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MFMA-INT8|FIELD-NUM-ACCUMULATION|INT32 C and D|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-TF32-CONV","","","","","PPATH-M2NA-CDNA4-TF32-EMU","","","FIELD-NUM-CONVERSION","TF32 hardware path was removed. TF32 is supported by software emulation using BF16.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-TF32-EMU|FIELD-NUM-CONVERSION|TF32 hardware path was removed. TF32 is supported by software emulation using BF16.|||COND-NONE","reviewed",""
"FACT-M2NA-CDNA4-MFP16-THR","","","","","PPATH-M2NA-CDNA4-MFMA-FP16BF16","","","FIELD-COMP-THROUGHPUT","","4096","FLOP/cycle/CU","COND-M2NA-CDNA4-MATRIX-FP16","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MFMA-FP16BF16|FIELD-COMP-THROUGHPUT||4096|FLOP/cycle/CU|COND-M2NA-CDNA4-MATRIX-FP16","reviewed","MI355X / CDNA 4 column in PDF p.8 Table 1; dense FP16 matrix throughput per CU per clock."
"FACT-M2NA-CDNA4-MFP32-THR","","","","","PPATH-M2NA-CDNA4-MFMA-FP32","","","FIELD-COMP-THROUGHPUT","","256","FLOP/cycle/CU","COND-M2NA-CDNA4-MATRIX-FP32","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MFMA-FP32|FIELD-COMP-THROUGHPUT||256|FLOP/cycle/CU|COND-M2NA-CDNA4-MATRIX-FP32","reviewed",""
"FACT-M2NA-CDNA4-MFP64-THR","","","","","PPATH-M2NA-CDNA4-MFMA-FP64","","","FIELD-COMP-THROUGHPUT","","128","FLOP/cycle/CU","COND-M2NA-CDNA4-MATRIX-FP64","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-MFMA-FP64|FIELD-COMP-THROUGHPUT||128|FLOP/cycle/CU|COND-M2NA-CDNA4-MATRIX-FP64","reviewed",""
"FACT-M2NA-CDNA4-VFP16-THR","","","","","PPATH-M2NA-CDNA4-VECTOR-FP16","","","FIELD-COMP-THROUGHPUT","","256","FLOP/cycle/CU","COND-M2NA-CDNA4-VECTOR-FP16","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-VECTOR-FP16|FIELD-COMP-THROUGHPUT||256|FLOP/cycle/CU|COND-M2NA-CDNA4-VECTOR-FP16","reviewed",""
"FACT-M2NA-CDNA4-VFP32-THR","","","","","PPATH-M2NA-CDNA4-VECTOR-FP32","","","FIELD-COMP-THROUGHPUT","","256","FLOP/cycle/CU","COND-M2NA-CDNA4-VECTOR-FP32","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-VECTOR-FP32|FIELD-COMP-THROUGHPUT||256|FLOP/cycle/CU|COND-M2NA-CDNA4-VECTOR-FP32","reviewed",""
"FACT-M2NA-CDNA4-VFP64-THR","","","","","PPATH-M2NA-CDNA4-VECTOR-FP64","","","FIELD-COMP-THROUGHPUT","","128","FLOP/cycle/CU","COND-M2NA-CDNA4-VECTOR-FP64","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA4-VECTOR-FP64|FIELD-COMP-THROUGHPUT||128|FLOP/cycle/CU|COND-M2NA-CDNA4-VECTOR-FP64","reviewed",""
"FACT-M2NA-CDNA4-TRANS-EXEC","","COMP-M2NA-CDNA4-TRANS","","","","","","FIELD-COMP-EXECUTION","The transcendental rate is twice the prior generation to aid attention acceleration; the source discusses softmax as the common transformer activation.","","","COND-M2NA-CDNA4-TRANS-REL","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA4-TRANS|FIELD-COMP-EXECUTION|The transcendental rate is twice the prior generation to aid attention acceleration; the source discusses softmax as the common transformer activation.|||COND-M2NA-CDNA4-TRANS-REL","reviewed",""
