"requirement_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","requirement_status","applicability_reason","search_status","last_searched_date","requirement_fingerprint","review_status","notes"
"REQ-M2NA-GAP-0002","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-PHY-PROCESS","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0003","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-PHY-DIE-COUNT","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0004","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-PHY-PACKAGE","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0005","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","No same-precision, same-scope architecture compute and memory-bandwidth pair survived the object-boundary and condition checks.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-DER-COMPUTE-BW-SPEC","reviewed","Unknown is not zero; product totals and mismatched scopes were excluded."
"REQ-M2NA-GAP-0006","OBJ-NVIDIA-AMPERE-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","No aligned matrix/vector throughput pair with compatible precision, scope and operation-count convention was found.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-AMPERE-ARCH|FIELD-DER-MATRIX-VECTOR","reviewed","CDNA 4 is populated by a separate derived fact and therefore is skipped by key de-duplication."
"REQ-M2NA-GAP-0007","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-COMP-VENDOR-AI-TOPS","reviewed","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0008","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-PHY-PROCESS","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0009","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-PHY-DIE-COUNT","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0010","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-PHY-PACKAGE","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0011","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","No same-precision, same-scope architecture compute and memory-bandwidth pair survived the object-boundary and condition checks.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-DER-COMPUTE-BW-SPEC","reviewed","Unknown is not zero; product totals and mismatched scopes were excluded."
"REQ-M2NA-GAP-0012","OBJ-NVIDIA-ADA-LOVELACE-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","No aligned matrix/vector throughput pair with compatible precision, scope and operation-count convention was found.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-ADA-LOVELACE-ARCH|FIELD-DER-MATRIX-VECTOR","reviewed","CDNA 4 is populated by a separate derived fact and therefore is skipped by key de-duplication."
"REQ-M2NA-GAP-0013","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-COMP-VENDOR-AI-TOPS","reviewed","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0014","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-PHY-PROCESS","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0015","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-PHY-DIE-COUNT","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0016","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-PHY-PACKAGE","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0017","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","No same-precision, same-scope architecture compute and memory-bandwidth pair survived the object-boundary and condition checks.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-DER-COMPUTE-BW-SPEC","reviewed","Unknown is not zero; product totals and mismatched scopes were excluded."
"REQ-M2NA-GAP-0018","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","No aligned matrix/vector throughput pair with compatible precision, scope and operation-count convention was found.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-DER-MATRIX-VECTOR","reviewed","CDNA 4 is populated by a separate derived fact and therefore is skipped by key de-duplication."
"REQ-M2NA-GAP-0019","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-COMP-VENDOR-AI-TOPS","reviewed","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0020","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-PHY-PROCESS","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0021","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-PHY-DIE-COUNT","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0022","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-PHY-PACKAGE","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0023","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","This delta-only card has no directly disclosed matching compute and memory-bandwidth pair, and no formal relation authorizes reuse from Blackwell.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-DER-COMPUTE-BW-SPEC","reviewed","Do not reuse Blackwell inputs without a formal object relation."
"REQ-M2NA-GAP-0024","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","This delta-only card has no directly disclosed aligned matrix/vector throughput pair, and no formal relation authorizes reuse from Blackwell.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH|FIELD-DER-MATRIX-VECTOR","reviewed","No implicit inheritance from Blackwell."
"REQ-M2NA-GAP-0025","OBJ-NVIDIA-RUBIN-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-RUBIN-ARCH|FIELD-COMP-VENDOR-AI-TOPS","reviewed","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0026","OBJ-NVIDIA-RUBIN-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-RUBIN-ARCH|FIELD-PHY-PROCESS","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0027","OBJ-NVIDIA-RUBIN-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-RUBIN-ARCH|FIELD-PHY-DIE-COUNT","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0028","OBJ-NVIDIA-RUBIN-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-NVIDIA-RUBIN-ARCH|FIELD-PHY-PACKAGE","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0029","OBJ-NVIDIA-RUBIN-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","pending_verification","A matching architecture-level compute peak and memory-bandwidth pair is not yet available in fixed official architecture documentation.","in_progress","2026-08-12","M2NA|object|OBJ-NVIDIA-RUBIN-ARCH|FIELD-DER-COMPUTE-BW-SPEC","needs_resolution","Observation-stage object; do not derive from product implementation announcements."
"REQ-M2NA-GAP-0030","OBJ-NVIDIA-RUBIN-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","pending_verification","Aligned matrix and vector throughput values are not yet available in fixed official architecture documentation.","in_progress","2026-08-12","M2NA|object|OBJ-NVIDIA-RUBIN-ARCH|FIELD-DER-MATRIX-VECTOR","needs_resolution","Observation-stage object."
"REQ-M2NA-GAP-0031","OBJ-AMD-CDNA2-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA2-ARCH|FIELD-COMP-VENDOR-AI-TOPS","reviewed","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0032","OBJ-AMD-CDNA2-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA2-ARCH|FIELD-PHY-PROCESS","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0033","OBJ-AMD-CDNA2-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA2-ARCH|FIELD-PHY-DIE-COUNT","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0034","OBJ-AMD-CDNA2-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA2-ARCH|FIELD-PHY-PACKAGE","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0035","OBJ-AMD-CDNA2-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","No same-precision, same-scope architecture compute and memory-bandwidth pair survived the object-boundary and condition checks.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA2-ARCH|FIELD-DER-COMPUTE-BW-SPEC","reviewed","Unknown is not zero; product totals and mismatched scopes were excluded."
"REQ-M2NA-GAP-0036","OBJ-AMD-CDNA2-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","No aligned matrix/vector throughput pair with compatible precision, scope and operation-count convention was found.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA2-ARCH|FIELD-DER-MATRIX-VECTOR","reviewed","CDNA 4 is populated by a separate derived fact and therefore is skipped by key de-duplication."
"REQ-M2NA-GAP-0037","OBJ-AMD-CDNA3-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA3-ARCH|FIELD-COMP-VENDOR-AI-TOPS","reviewed","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0038","OBJ-AMD-CDNA3-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA3-ARCH|FIELD-PHY-PROCESS","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0039","OBJ-AMD-CDNA3-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA3-ARCH|FIELD-PHY-DIE-COUNT","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0040","OBJ-AMD-CDNA3-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA3-ARCH|FIELD-PHY-PACKAGE","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0041","OBJ-AMD-CDNA3-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","No same-precision, same-scope architecture compute and memory-bandwidth pair survived the object-boundary and condition checks.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA3-ARCH|FIELD-DER-COMPUTE-BW-SPEC","reviewed","Unknown is not zero; product totals and mismatched scopes were excluded."
"REQ-M2NA-GAP-0042","OBJ-AMD-CDNA3-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","No aligned matrix/vector throughput pair with compatible precision, scope and operation-count convention was found.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA3-ARCH|FIELD-DER-MATRIX-VECTOR","reviewed","CDNA 4 is populated by a separate derived fact and therefore is skipped by key de-duplication."
"REQ-M2NA-GAP-0043","OBJ-AMD-CDNA4-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA4-ARCH|FIELD-COMP-VENDOR-AI-TOPS","reviewed","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0044","OBJ-AMD-CDNA4-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA4-ARCH|FIELD-PHY-PROCESS","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0045","OBJ-AMD-CDNA4-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA4-ARCH|FIELD-PHY-DIE-COUNT","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0046","OBJ-AMD-CDNA4-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA4-ARCH|FIELD-PHY-PACKAGE","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0047","OBJ-AMD-CDNA5-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA5-ARCH|FIELD-COMP-VENDOR-AI-TOPS","reviewed","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0048","OBJ-AMD-CDNA5-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA5-ARCH|FIELD-PHY-PROCESS","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0049","OBJ-AMD-CDNA5-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA5-ARCH|FIELD-PHY-DIE-COUNT","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0050","OBJ-AMD-CDNA5-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA5-ARCH|FIELD-PHY-PACKAGE","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0051","OBJ-AMD-CDNA5-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","not_found","No same-precision, same-scope architecture compute and memory-bandwidth pair survived the object-boundary and condition checks.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA5-ARCH|FIELD-DER-COMPUTE-BW-SPEC","reviewed","Unknown is not zero; product totals and mismatched scopes were excluded."
"REQ-M2NA-GAP-0052","OBJ-AMD-CDNA5-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","not_found","No aligned matrix/vector throughput pair with compatible precision, scope and operation-count convention was found.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA5-ARCH|FIELD-DER-MATRIX-VECTOR","reviewed","CDNA 4 is populated by a separate derived fact and therefore is skipped by key de-duplication."
"REQ-M2NA-GAP-0053","OBJ-AMD-CDNA6-ARCH","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","A generation-level architecture does not have one implementation-independent total accelerator peak; totals belong to a die, package, module, card or system object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA6-ARCH|FIELD-COMP-VENDOR-AI-TOPS","reviewed","Do not promote product aggregate TOPS/TFLOPS into the architecture object."
"REQ-M2NA-GAP-0054","OBJ-AMD-CDNA6-ARCH","","","","","","","FIELD-PHY-PROCESS","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA6-ARCH|FIELD-PHY-PROCESS","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0055","OBJ-AMD-CDNA6-ARCH","","","","","","","FIELD-PHY-DIE-COUNT","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA6-ARCH|FIELD-PHY-DIE-COUNT","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0056","OBJ-AMD-CDNA6-ARCH","","","","","","","FIELD-PHY-PACKAGE","not_applicable","Process, die count and package composition describe a physical implementation rather than the architecture-generation object.","completed","2026-08-12","M2NA|object|OBJ-AMD-CDNA6-ARCH|FIELD-PHY-PACKAGE","reviewed","Physical implementation values remain in later object packages or the implementation backlog."
"REQ-M2NA-GAP-0057","OBJ-AMD-CDNA6-ARCH","","","","","","","FIELD-DER-COMPUTE-BW-SPEC","pending_verification","A matching architecture-level compute peak and memory-bandwidth pair is not yet available in fixed official architecture documentation.","in_progress","2026-08-12","M2NA|object|OBJ-AMD-CDNA6-ARCH|FIELD-DER-COMPUTE-BW-SPEC","needs_resolution","Observation-stage object; do not derive from product implementation announcements."
"REQ-M2NA-GAP-0058","OBJ-AMD-CDNA6-ARCH","","","","","","","FIELD-DER-MATRIX-VECTOR","pending_verification","Aligned matrix and vector throughput values are not yet available in fixed official architecture documentation.","in_progress","2026-08-12","M2NA|object|OBJ-AMD-CDNA6-ARCH|FIELD-DER-MATRIX-VECTOR","needs_resolution","Observation-stage object."
"REQ-M2NA-GAP-0059","","","","","PPATH-M2NA-AMPERE-TENSOR-FP16","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-AMPERE-TENSOR-FP16|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0060","","","","","PPATH-M2NA-AMPERE-TENSOR-BF16","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-AMPERE-TENSOR-BF16|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0061","","","","","PPATH-M2NA-AMPERE-TENSOR-TF32","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-AMPERE-TENSOR-TF32|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0062","","","","","PPATH-M2NA-AMPERE-TENSOR-FP64","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-AMPERE-TENSOR-FP64|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0063","","","","","PPATH-M2NA-AMPERE-TENSOR-INT8","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-AMPERE-TENSOR-INT8|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0064","","","","","PPATH-M2NA-AMPERE-CUDA-FP32","","","FIELD-NUM-PHYSICAL-ACCUM","not_applicable","This scalar or special-function path is not modeled as a matrix/vector accumulation path.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-AMPERE-CUDA-FP32|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Programmer-visible result format remains in the path facts where available."
"REQ-M2NA-GAP-0065","","","","","PPATH-M2NA-ADA-TENSOR-FP8","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-ADA-TENSOR-FP8|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0066","","","","","PPATH-M2NA-ADA-TENSOR-FP16","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-ADA-TENSOR-FP16|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0067","","","","","PPATH-M2NA-ADA-TENSOR-BF16","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-ADA-TENSOR-BF16|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0068","","","","","PPATH-M2NA-ADA-TENSOR-TF32","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-ADA-TENSOR-TF32|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0069","","","","","PPATH-M2NA-ADA-TENSOR-INT8","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-ADA-TENSOR-INT8|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0070","","","","","PPATH-M2NA-ADA-CUDA-FP32","","","FIELD-NUM-PHYSICAL-ACCUM","not_applicable","This scalar or special-function path is not modeled as a matrix/vector accumulation path.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-ADA-CUDA-FP32|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Programmer-visible result format remains in the path facts where available."
"REQ-M2NA-GAP-0071","","","","","PPATH-M2NA-BLACKWELL-TENSOR-FP4","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-BLACKWELL-TENSOR-FP4|FIELD-NUM-PHYSICAL-ACCUM","reviewed","Do not equate C/D format with hidden physical datapath width."
