"fact_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","normalized_value_text","normalized_value_number","normalized_unit","condition_set_id","fact_kind","evidence_state","resolution_state","valid_from","valid_to","confidence","confidence_reason","fact_fingerprint","review_status","notes"
"FACT-M2NA-BLACKWELL-TMEM-GRAN","","COMP-M2NA-BLACKWELL-TMEM","","","","","","FIELD-MEM-GRANULARITY","","4","byte","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-BLACKWELL-TMEM|FIELD-MEM-GRANULARITY||4|byte|COND-NONE","draft",""
"FACT-M2NA-BLACKWELL-TMA-EXEC","","COMP-M2NA-BLACKWELL-TMA","","","","","","FIELD-COMP-EXECUTION","Tensor-map-driven asynchronous tensor copy among global and shared state spaces, supporting one to five dimensions.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-BLACKWELL-TMA|FIELD-COMP-EXECUTION|Tensor-map-driven asynchronous tensor copy among global and shared state spaces, supporting one to five dimensions.|||COND-NONE","draft","Removed the conflation with tcgen05.cp, which is a separate shared-to-Tensor-Memory copy instruction."
"FACT-M2NA-BLACKWELL-NVHBI-PROTOCOL","","","LINK-M2NA-BLACKWELL-NVHBI","","","","","FIELD-INT-PROTOCOL","NV-HBI coherent die-to-die interface mechanism.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","link|LINK-M2NA-BLACKWELL-NVHBI|FIELD-INT-PROTOCOL|NV-HBI coherent die-to-die interface mechanism.|||COND-NONE","draft",""
"FACT-M2NA-BLACKWELL-NVLINK5-PROTOCOL","","","LINK-M2NA-BLACKWELL-NVLINK5","","","","","FIELD-INT-PROTOCOL","Fifth-generation NVLink","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","link|LINK-M2NA-BLACKWELL-NVLINK5|FIELD-INT-PROTOCOL|Fifth-generation NVLink|||COND-NONE","draft",""
"FACT-M2NA-BLACKWELL-TE-LEVEL","","","","","","CAP-M2NA-BLACKWELL-TE","","FIELD-CAP-IMPLEMENTATION-LEVEL","configurable_engine","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-BLACKWELL-TE|FIELD-CAP-IMPLEMENTATION-LEVEL|configurable_engine|||COND-NONE","draft",""
"FACT-M2NA-BLACKWELL-TE-DETAIL","","","","","","CAP-M2NA-BLACKWELL-TE","","FIELD-CAP-IMPLEMENTATION-DETAIL","Second-generation Transformer Engine combines Tensor Core hardware, micro-tensor scaling and software format management.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-BLACKWELL-TE|FIELD-CAP-IMPLEMENTATION-DETAIL|Second-generation Transformer Engine combines Tensor Core hardware, micro-tensor scaling and software format management.|||COND-NONE","draft",""
"FACT-M2NA-BLACKWELL-SPARSE-LEVEL","","","","","","CAP-M2NA-BLACKWELL-SPARSE","","FIELD-CAP-IMPLEMENTATION-LEVEL","dedicated_instruction","","","COND-M2NA-BLACKWELL-SPARSE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-BLACKWELL-SPARSE|FIELD-CAP-IMPLEMENTATION-LEVEL|dedicated_instruction|||COND-M2NA-BLACKWELL-SPARSE","draft",""
"FACT-M2NA-BLACKWELL-TMA-LEVEL","","","","","","CAP-M2NA-BLACKWELL-TMA","","FIELD-CAP-IMPLEMENTATION-LEVEL","configurable_engine","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-BLACKWELL-TMA|FIELD-CAP-IMPLEMENTATION-LEVEL|configurable_engine|||COND-NONE","draft",""
"FACT-M2NA-BLACKWELL-TMA-DETAIL","","","","","","CAP-M2NA-BLACKWELL-TMA","","FIELD-CAP-IMPLEMENTATION-DETAIL","Descriptor-driven tensor mover used by tiled kernels.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-BLACKWELL-TMA|FIELD-CAP-IMPLEMENTATION-DETAIL|Descriptor-driven tensor mover used by tiled kernels.|||COND-NONE","draft","Unsupported exclusion language removed during independent-review remediation; this fact now records only the positively stated mechanism."
"FACT-M2NA-BLACKWELL-RAS","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-RAS-CAPABILITY","Dedicated RAS engine plus internal error detection and containment mechanisms described at architecture level.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-RAS-CAPABILITY|Dedicated RAS engine plus internal error detection and containment mechanisms described at architecture level.|||COND-NONE","draft",""
"FACT-M2NA-BLACKWELL-SW","OBJ-NVIDIA-BLACKWELL-ARCH","","","","","","","FIELD-SW-PROGRAMMING-MODEL","PTX exposes fifth-generation TensorCore and Tensor Memory instructions.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","object|OBJ-NVIDIA-BLACKWELL-ARCH|FIELD-SW-PROGRAMMING-MODEL|PTX exposes fifth-generation TensorCore and Tensor Memory instructions.|||COND-NONE","draft","Removed CUDA, compiler and library claims not stated by the selected PTX ISA source."
"FACT-M2NA-ULTRA-SFU-EXEC","","COMP-M2NA-BLACKWELL-ULTRA-SFU","","","","","","FIELD-COMP-EXECUTION","MUFU.EX2 exponential instruction path used inside optimized softmax kernels.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-BLACKWELL-ULTRA-SFU|FIELD-COMP-EXECUTION|MUFU.EX2 exponential instruction path used inside optimized softmax kernels.|||COND-NONE","draft",""
"FACT-M2NA-ULTRA-EXP-REL","","","","","PPATH-M2NA-BLACKWELL-ULTRA-EXP","","","FIELD-COMP-THROUGHPUT","","2","ratio","COND-M2NA-ULTRA-EXP-REL","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-BLACKWELL-ULTRA-EXP|FIELD-COMP-THROUGHPUT||2|ratio|COND-M2NA-ULTRA-EXP-REL","draft",""
"FACT-M2NA-ULTRA-SOFTMAX-LEVEL","","","","","","CAP-M2NA-BLACKWELL-ULTRA-SOFTMAX","","FIELD-CAP-IMPLEMENTATION-LEVEL","dedicated_instruction","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-BLACKWELL-ULTRA-SOFTMAX|FIELD-CAP-IMPLEMENTATION-LEVEL|dedicated_instruction|||COND-NONE","draft",""
"FACT-M2NA-ULTRA-SOFTMAX-DETAIL","","","","","","CAP-M2NA-BLACKWELL-ULTRA-SOFTMAX","","FIELD-CAP-IMPLEMENTATION-DETAIL","MUFU.EX2 accelerates the exponential stage used by softmax.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-BLACKWELL-ULTRA-SOFTMAX|FIELD-CAP-IMPLEMENTATION-DETAIL|MUFU.EX2 accelerates the exponential stage used by softmax.|||COND-NONE","draft","Unsupported exclusion language removed during independent-review remediation; this fact now records only the positively stated mechanism."
"FACT-M2NA-RUBIN-TENSOR-EXEC","","COMP-M2NA-RUBIN-TENSOR","","","","","","FIELD-COMP-EXECUTION","Third-generation Transformer Engine with doubled Tensor Core K-dimension throughput per clock and a 3-bit LUT matrix-B mode.","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","component|COMP-M2NA-RUBIN-TENSOR|FIELD-COMP-EXECUTION|Third-generation Transformer Engine with doubled Tensor Core K-dimension throughput per clock and a 3-bit LUT matrix-B mode.|||COND-NONE","draft",""
"FACT-M2NA-RUBIN-LUT3-B","","","","","PPATH-M2NA-RUBIN-LUT3","","","FIELD-NUM-OPERAND-B","3-bit LUT-encoded matrix B","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","precision_path|PPATH-M2NA-RUBIN-LUT3|FIELD-NUM-OPERAND-B|3-bit LUT-encoded matrix B|||COND-NONE","draft",""
"FACT-M2NA-RUBIN-SPARSE-MODE","","","","","PPATH-M2NA-RUBIN-ACT-SPARSE","","","FIELD-NUM-SPARSITY","structured_sparse","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","precision_path|PPATH-M2NA-RUBIN-ACT-SPARSE|FIELD-NUM-SPARSITY|structured_sparse|||COND-NONE","draft","The fixed snapshot explicitly calls the compressed form structured 2:4 sparse."
"FACT-M2NA-RUBIN-TMA-EXEC","","COMP-M2NA-RUBIN-TMA","","","","","","FIELD-COMP-EXECUTION","Inline descriptor pointer and stride overrides update tensor transfers without rebuilding full descriptors.","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","component|COMP-M2NA-RUBIN-TMA|FIELD-COMP-EXECUTION|Inline descriptor pointer and stride overrides update tensor transfers without rebuilding full descriptors.|||COND-NONE","draft",""
"FACT-M2NA-RUBIN-SFU-EXEC","","COMP-M2NA-RUBIN-SFU","","","","","","FIELD-COMP-EXECUTION","Exponential throughput is stated as 2 times for FP32 and 4 times for FP16 and BF16 relative to Blackwell.","","","COND-M2NA-RUBIN-EXP-REL","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","component|COMP-M2NA-RUBIN-SFU|FIELD-COMP-EXECUTION|Exponential throughput is stated as 2 times for FP32 and 4 times for FP16 and BF16 relative to Blackwell.|||COND-M2NA-RUBIN-EXP-REL","draft",""
"FACT-M2NA-RUBIN-COMPRESS-EXEC","","COMP-M2NA-RUBIN-COMPRESS","","","","","","FIELD-COMP-EXECUTION","Activation sparse compression generates nonzero values and metadata for later sparse MMA.","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","component|COMP-M2NA-RUBIN-COMPRESS|FIELD-COMP-EXECUTION|Activation sparse compression generates nonzero values and metadata for later sparse MMA.|||COND-NONE","draft","Removed the unsupported hardware qualifier and preserved the source-described data flow."
"FACT-M2NA-RUBIN-NVLINK-PROTOCOL","","","LINK-M2NA-RUBIN-NVLINK","","","","","FIELD-INT-PROTOCOL","Counted writes let the receiving GPU track device-initiated NVLink transfer completion more efficiently.","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","link|LINK-M2NA-RUBIN-NVLINK|FIELD-INT-PROTOCOL|Counted writes let the receiving GPU track device-initiated NVLink transfer completion more efficiently.|||COND-NONE","draft","Removed unsupported programmed-count and dependent-consumer details."
"FACT-M2NA-RUBIN-TMA-LEVEL","","","","","","CAP-M2NA-RUBIN-TMA","","FIELD-CAP-IMPLEMENTATION-LEVEL","configurable_engine","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","capability|CAP-M2NA-RUBIN-TMA|FIELD-CAP-IMPLEMENTATION-LEVEL|configurable_engine|||COND-NONE","draft",""
"FACT-M2NA-RUBIN-SPARSE-LEVEL","","","","","","CAP-M2NA-RUBIN-SPARSE","","FIELD-CAP-IMPLEMENTATION-LEVEL","dedicated_instruction","","","COND-NONE","direct_statement","single_source","provisional","","","medium","Direct first-party architecture statement.","capability|CAP-M2NA-RUBIN-SPARSE|FIELD-CAP-IMPLEMENTATION-LEVEL|dedicated_instruction|||COND-NONE","draft",""
"FACT-M2NA-RUBIN-COMPRESS-LEVEL","","","","","","CAP-M2NA-RUBIN-COMPRESS","","FIELD-CAP-IMPLEMENTATION-LEVEL","configurable_engine","","","COND-NONE","direct_statement","single_source","provisional","","","low","Official article establishes hardware support but not the physical block boundary.","capability|CAP-M2NA-RUBIN-COMPRESS|FIELD-CAP-IMPLEMENTATION-LEVEL|configurable_engine|||COND-NONE","needs_resolution",""
"FACT-M2NA-CDNA2-CU-EXEC","","COMP-M2NA-CDNA2-CU","","","","","","FIELD-COMP-EXECUTION","Wave64 Compute Unit with scalar, vector, matrix and memory paths.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-CU|FIELD-COMP-EXECUTION|Wave64 Compute Unit with scalar, vector, matrix and memory paths.|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-VECTOR-COUNT","","COMP-M2NA-CDNA2-VECTOR","","","","","","FIELD-COMP-UNIT-COUNT","","4","count","COND-M2NA-CDNA2-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-VECTOR|FIELD-COMP-UNIT-COUNT||4|count|COND-M2NA-CDNA2-CU","draft",""
"FACT-M2NA-CDNA2-VECTOR-WIDTH","","COMP-M2NA-CDNA2-VECTOR","","","","","","FIELD-COMP-ISSUE-WIDTH","","16","lane","COND-M2NA-CDNA2-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-VECTOR|FIELD-COMP-ISSUE-WIDTH||16|lane|COND-M2NA-CDNA2-CU","draft",""
"FACT-M2NA-CDNA2-VECTOR-EXEC","","COMP-M2NA-CDNA2-VECTOR","","","","","","FIELD-COMP-EXECUTION","Four 16-wide SIMD units execute a Wave64, with FP64 vector rate equal to FP32.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-VECTOR|FIELD-COMP-EXECUTION|Four 16-wide SIMD units execute a Wave64, with FP64 vector rate equal to FP32.|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-MATRIX-EXEC","","COMP-M2NA-CDNA2-MATRIX","","","","","","FIELD-COMP-EXECUTION","Wave-wide MFMA matrix operations, including native FP64 matrix fused multiply-add.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-MATRIX|FIELD-COMP-EXECUTION|Wave-wide MFMA matrix operations, including native FP64 matrix fused multiply-add.|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-VFP64-THR","","","","","PPATH-M2NA-CDNA2-VECTOR-FP64","","","FIELD-COMP-THROUGHPUT","","64","FMA/cycle/CU","COND-M2NA-CDNA2-VECTOR-FP64","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-VECTOR-FP64|FIELD-COMP-THROUGHPUT||64|FMA/cycle/CU|COND-M2NA-CDNA2-VECTOR-FP64","draft",""
"FACT-M2NA-CDNA2-PFP32-THR","","","","","PPATH-M2NA-CDNA2-VECTOR-PACKED-FP32","","","FIELD-COMP-THROUGHPUT","","128","FMA/cycle/CU","COND-M2NA-CDNA2-PACKED-FP32","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-VECTOR-PACKED-FP32|FIELD-COMP-THROUGHPUT||128|FMA/cycle/CU|COND-M2NA-CDNA2-PACKED-FP32","draft",""
"FACT-M2NA-CDNA2-FP64-TILE","","","","","PPATH-M2NA-CDNA2-MFMA-FP64","","","FIELD-COMP-INSTRUCTION-TILE","16x16x4 and 4x4x4 wave-wide FP64 matrix forms.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-FP64|FIELD-COMP-INSTRUCTION-TILE|16x16x4 and 4x4x4 wave-wide FP64 matrix forms.|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-FP64-A","","","","","PPATH-M2NA-CDNA2-MFMA-FP64","","","FIELD-NUM-OPERAND-A","FP64","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-FP64|FIELD-NUM-OPERAND-A|FP64|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-FP16-A","","","","","PPATH-M2NA-CDNA2-MFMA-FP16","","","FIELD-NUM-OPERAND-A","FP16","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-FP16|FIELD-NUM-OPERAND-A|FP16|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-FP16-ACC","","","","","PPATH-M2NA-CDNA2-MFMA-FP16","","","FIELD-NUM-ACCUMULATION","FP32 C and D in the selected MFMA forms","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-FP16|FIELD-NUM-ACCUMULATION|FP32 C and D in the selected MFMA forms|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-BF16-A","","","","","PPATH-M2NA-CDNA2-MFMA-BF16","","","FIELD-NUM-OPERAND-A","BF16","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-BF16|FIELD-NUM-OPERAND-A|BF16|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-BF16-ACC","","","","","PPATH-M2NA-CDNA2-MFMA-BF16","","","FIELD-NUM-ACCUMULATION","FP32 C and D in the selected MFMA forms","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA2-MFMA-BF16|FIELD-NUM-ACCUMULATION|FP32 C and D in the selected MFMA forms|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-LDS-MGMT","","COMP-M2NA-CDNA2-LDS","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-LDS|FIELD-MEM-MANAGEMENT|software_scratchpad|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-LDS-DMA","","COMP-M2NA-CDNA2-LDS","","","","","","FIELD-MEM-DMA","Supports FP64 atomic operations in LDS.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA2-LDS|FIELD-MEM-DMA|Supports FP64 atomic operations in LDS.|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-IF-PROTOCOL","","","LINK-M2NA-CDNA2-IF-PKG","","","","","FIELD-INT-PROTOCOL","AMD Infinity Fabric with coherent package connectivity.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","link|LINK-M2NA-CDNA2-IF-PKG|FIELD-INT-PROTOCOL|AMD Infinity Fabric with coherent package connectivity.|||COND-NONE","draft",""
"FACT-M2NA-CDNA2-SW","OBJ-AMD-CDNA2-ARCH","","","","","","","FIELD-SW-PROGRAMMING-MODEL","ROCm with HIP, compilers, runtimes and libraries.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","object|OBJ-AMD-CDNA2-ARCH|FIELD-SW-PROGRAMMING-MODEL|ROCm with HIP, compilers, runtimes and libraries.|||COND-NONE","draft",""
"FACT-M2NA-CDNA3-CU-EXEC","","COMP-M2NA-CDNA3-CU","","","","","","FIELD-COMP-EXECUTION","Compute Unit containing scalar, vector, matrix, load-store, L1 and LDS paths.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-CU|FIELD-COMP-EXECUTION|Compute Unit containing scalar, vector, matrix, load-store, L1 and LDS paths.|||COND-NONE","draft",""
"FACT-M2NA-CDNA3-MATRIX-EXEC","","COMP-M2NA-CDNA3-MATRIX","","","","","","FIELD-COMP-EXECUTION","Matrix Core execution with 4:2 structured-sparse support.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-MATRIX|FIELD-COMP-EXECUTION|Matrix Core execution with 4:2 structured-sparse support.|||COND-NONE","draft","Narrowed to the terms and mechanism directly stated by the CDNA 3 whitepaper."
"FACT-M2NA-CDNA3-MATRIX-FORMATS","","COMP-M2NA-CDNA3-MATRIX","","","","","","FIELD-COMP-SHARED-RESOURCE","FP64, FP32, TF32, FP16, BF16, FP8 and INT8 matrix formats.","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-MATRIX|FIELD-COMP-SHARED-RESOURCE|FP64, FP32, TF32, FP16, BF16, FP8 and INT8 matrix formats.|||COND-NONE","draft",""
"FACT-M2NA-CDNA3-FP8-A","","","","","PPATH-M2NA-CDNA3-MFMA-FP8","","","FIELD-NUM-OPERAND-A","FP8 E4M3 or BF8 E5M2","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-FP8|FIELD-NUM-OPERAND-A|FP8 E4M3 or BF8 E5M2|||COND-NONE","draft",""
"FACT-M2NA-CDNA3-FP8-ACC","","","","","PPATH-M2NA-CDNA3-MFMA-FP8","","","FIELD-NUM-ACCUMULATION","FP32 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-FP8|FIELD-NUM-ACCUMULATION|FP32 C and D|||COND-NONE","draft",""
"FACT-M2NA-CDNA3-FP16-A","","","","","PPATH-M2NA-CDNA3-MFMA-FP16BF16","","","FIELD-NUM-OPERAND-A","FP16 or BF16","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-FP16BF16|FIELD-NUM-OPERAND-A|FP16 or BF16|||COND-NONE","draft",""
"FACT-M2NA-CDNA3-FP16-ACC","","","","","PPATH-M2NA-CDNA3-MFMA-FP16BF16","","","FIELD-NUM-ACCUMULATION","FP32 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-FP16BF16|FIELD-NUM-ACCUMULATION|FP32 C and D|||COND-NONE","draft",""
"FACT-M2NA-CDNA3-INT8-A","","","","","PPATH-M2NA-CDNA3-MFMA-INT8","","","FIELD-NUM-OPERAND-A","INT8","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-INT8|FIELD-NUM-OPERAND-A|INT8|||COND-NONE","draft",""
"FACT-M2NA-CDNA3-INT8-ACC","","","","","PPATH-M2NA-CDNA3-MFMA-INT8","","","FIELD-NUM-ACCUMULATION","INT32 C and D","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-INT8|FIELD-NUM-ACCUMULATION|INT32 C and D|||COND-NONE","draft",""
"FACT-M2NA-CDNA3-HIGH-A","","","","","PPATH-M2NA-CDNA3-MFMA-HIGH","","","FIELD-NUM-OPERAND-A","FP64, FP32 or TF32","","","COND-NONE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-MFMA-HIGH|FIELD-NUM-OPERAND-A|FP64, FP32 or TF32|||COND-NONE","draft",""
"FACT-M2NA-CDNA3-SPARSE-MODE","","","","","PPATH-M2NA-CDNA3-SMFMAC","","","FIELD-NUM-SPARSITY","structured_sparse","","","COND-M2NA-CDNA3-SPARSE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","precision_path|PPATH-M2NA-CDNA3-SMFMAC|FIELD-NUM-SPARSITY|structured_sparse|||COND-M2NA-CDNA3-SPARSE","draft",""
"FACT-M2NA-CDNA3-SPARSE-LEVEL","","","","","","CAP-M2NA-CDNA3-SPARSE","","FIELD-CAP-IMPLEMENTATION-LEVEL","dedicated_instruction","","","COND-M2NA-CDNA3-SPARSE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA3-SPARSE|FIELD-CAP-IMPLEMENTATION-LEVEL|dedicated_instruction|||COND-M2NA-CDNA3-SPARSE","draft",""
"FACT-M2NA-CDNA3-SPARSE-DETAIL","","","","","","CAP-M2NA-CDNA3-SPARSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","At least two input values in each group of four are zero; compact non-zero data plus location metadata can double matrix throughput.","","","COND-M2NA-CDNA3-SPARSE","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","capability|CAP-M2NA-CDNA3-SPARSE|FIELD-CAP-IMPLEMENTATION-DETAIL|At least two input values in each group of four are zero; compact non-zero data plus location metadata can double matrix throughput.|||COND-M2NA-CDNA3-SPARSE","draft","Corrected the lower bound from exactly two zeros to the source wording at least two."
"FACT-M2NA-CDNA3-LDS-CAP","","COMP-M2NA-CDNA3-LDS","","","","","","FIELD-MEM-CAPACITY","","65536","byte","COND-M2NA-CDNA3-LDS-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-LDS|FIELD-MEM-CAPACITY||65536|byte|COND-M2NA-CDNA3-LDS-CU","draft",""
"FACT-M2NA-CDNA3-LDS-MGMT","","COMP-M2NA-CDNA3-LDS","","","","","","FIELD-MEM-MANAGEMENT","software_scratchpad","","","COND-M2NA-CDNA3-LDS-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-LDS|FIELD-MEM-MANAGEMENT|software_scratchpad|||COND-M2NA-CDNA3-LDS-CU","draft",""
"FACT-M2NA-CDNA3-L1-CAP","","COMP-M2NA-CDNA3-L1","","","","","","FIELD-MEM-CAPACITY","","32768","byte","COND-M2NA-CDNA3-L1-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L1|FIELD-MEM-CAPACITY||32768|byte|COND-M2NA-CDNA3-L1-CU","draft",""
"FACT-M2NA-CDNA3-L1-GRAN","","COMP-M2NA-CDNA3-L1","","","","","","FIELD-MEM-GRANULARITY","","128","byte","COND-M2NA-CDNA3-L1-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L1|FIELD-MEM-GRANULARITY||128|byte|COND-M2NA-CDNA3-L1-CU","draft",""
"FACT-M2NA-CDNA3-L1-MGMT","","COMP-M2NA-CDNA3-L1","","","","","","FIELD-MEM-MANAGEMENT","hardware_cache","","","COND-M2NA-CDNA3-L1-CU","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L1|FIELD-MEM-MANAGEMENT|hardware_cache|||COND-M2NA-CDNA3-L1-CU","draft",""
"FACT-M2NA-CDNA3-L2-CAP","","COMP-M2NA-CDNA3-L2","","","","","","FIELD-MEM-CAPACITY","","4194304","byte","COND-M2NA-CDNA3-L2-XCD","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L2|FIELD-MEM-CAPACITY||4194304|byte|COND-M2NA-CDNA3-L2-XCD","draft",""
"FACT-M2NA-CDNA3-L2-READ","","COMP-M2NA-CDNA3-L2","","","","","","FIELD-MEM-READ-TRANSFER-PER-CYCLE","","2048","byte/cycle","COND-M2NA-CDNA3-L2-XCD","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L2|FIELD-MEM-READ-TRANSFER-PER-CYCLE||2048|byte/cycle|COND-M2NA-CDNA3-L2-XCD","draft","Canonical unit is byte/cycle; COND-M2NA-CDNA3-L2-XCD retains the per-XCD scope stated by the source."
"FACT-M2NA-CDNA3-L2-MGMT","","COMP-M2NA-CDNA3-L2","","","","","","FIELD-MEM-MANAGEMENT","hardware_cache","","","COND-M2NA-CDNA3-L2-XCD","direct_statement","single_source","provisional","","","high","Direct first-party architecture statement.","component|COMP-M2NA-CDNA3-L2|FIELD-MEM-MANAGEMENT|hardware_cache|||COND-M2NA-CDNA3-L2-XCD","draft",""
